fundcode,fundname,holders
000414,嘉实绝对收益策略定期混合A,https://j6.dfcfw.com/charts/StockPos/000414.png?rg=NaN
000415,大摩添利18个月定开债A,https://j6.dfcfw.com/charts/StockPos/000415.png?rg=NaN
000416,大摩添利18个月定开债C,https://j6.dfcfw.com/charts/StockPos/000416.png?rg=NaN
000417,国联安新精选混合A,https://j6.dfcfw.com/charts/StockPos/000417.png?rg=NaN
000418,景顺长城成长之星股票A,https://j6.dfcfw.com/charts/StockPos/000418.png?rg=NaN
000419,大摩优质信价纯债A,https://j6.dfcfw.com/charts/StockPos/000419.png?rg=NaN
000420,大摩优质信价纯债C,https://j6.dfcfw.com/charts/StockPos/000420.png?rg=NaN
000423,前海开源事件驱动混合A,https://j6.dfcfw.com/charts/StockPos/000423.png?rg=NaN
000424,长盛添利宝货币A,https://j6.dfcfw.com/charts/StockPos/000424.png?rg=NaN
000425,长盛添利宝货币B,https://j6.dfcfw.com/charts/StockPos/000425.png?rg=NaN
000431,鹏华品牌传承混合,https://j6.dfcfw.com/charts/StockPos/000431.png?rg=NaN
000432,中银优秀企业混合,https://j6.dfcfw.com/charts/StockPos/000432.png?rg=NaN
000433,安信鑫发优选混合A,https://j6.dfcfw.com/charts/StockPos/000433.png?rg=NaN
000434,新华壹诺宝货币A,https://j6.dfcfw.com/charts/StockPos/000434.png?rg=NaN
000436,易方达裕惠定开混合A,https://j6.dfcfw.com/charts/StockPos/000436.png?rg=NaN
000452,南方医药保健灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000452.png?rg=NaN
000457,摩根核心成长股票A,https://j6.dfcfw.com/charts/StockPos/000457.png?rg=NaN
000458,英大领先回报A,https://j6.dfcfw.com/charts/StockPos/000458.png?rg=NaN
000459,英大领先回报B,https://j6.dfcfw.com/charts/StockPos/000459.png?rg=NaN
000462,农银主题轮动混合A,https://j6.dfcfw.com/charts/StockPos/000462.png?rg=NaN
000464,嘉实活期宝货币A,https://j6.dfcfw.com/charts/StockPos/000464.png?rg=NaN
000465,景顺长城鑫月薪定期支付债券,https://j6.dfcfw.com/charts/StockPos/000465.png?rg=NaN
000469,富国目标齐利一年期纯债债券,https://j6.dfcfw.com/charts/StockPos/000469.png?rg=NaN
000470,富国目标齐利一年期纯债债券(后端),https://j6.dfcfw.com/charts/StockPos/000470.png?rg=NaN
000471,富国城镇发展股票,https://j6.dfcfw.com/charts/StockPos/000471.png?rg=NaN
000472,富国城镇发展股票(后端),https://j6.dfcfw.com/charts/StockPos/000472.png?rg=NaN
000475,广发天天利货币A,https://j6.dfcfw.com/charts/StockPos/000475.png?rg=NaN
000476,广发天天利货币B,https://j6.dfcfw.com/charts/StockPos/000476.png?rg=NaN
000477,广发主题领先混合A,https://j6.dfcfw.com/charts/StockPos/000477.png?rg=NaN
000478,建信中证500指数增强A,https://j6.dfcfw.com/charts/StockPos/000478.png?rg=NaN
000480,东方红新动力混合A,https://j6.dfcfw.com/charts/StockPos/000480.png?rg=NaN
000483,鑫元货币A,https://j6.dfcfw.com/charts/StockPos/000483.png?rg=NaN
000484,鑫元货币B,https://j6.dfcfw.com/charts/StockPos/000484.png?rg=NaN
000487,嘉实3个月理财债券A,https://j6.dfcfw.com/charts/StockPos/000487.png?rg=NaN
000488,嘉实3个月理财债券E,https://j6.dfcfw.com/charts/StockPos/000488.png?rg=NaN
000493,南方现金通A,https://j6.dfcfw.com/charts/StockPos/000493.png?rg=NaN
000494,南方现金通B,https://j6.dfcfw.com/charts/StockPos/000494.png?rg=NaN
000495,南方现金通C,https://j6.dfcfw.com/charts/StockPos/000495.png?rg=NaN
000496,长安产业精选混合A,https://j6.dfcfw.com/charts/StockPos/000496.png?rg=NaN
000497,财通纯债债券A,https://j6.dfcfw.com/charts/StockPos/000497.png?rg=NaN
000503,中信建投景和中短债A,https://j6.dfcfw.com/charts/StockPos/000503.png?rg=NaN
000504,中信建投景和中短债C,https://j6.dfcfw.com/charts/StockPos/000504.png?rg=NaN
000505,国寿安保货币A,https://j6.dfcfw.com/charts/StockPos/000505.png?rg=NaN
000506,国寿安保货币B,https://j6.dfcfw.com/charts/StockPos/000506.png?rg=NaN
000507,宏利宏达混合A,https://j6.dfcfw.com/charts/StockPos/000507.png?rg=NaN
000508,宏利宏达混合B,https://j6.dfcfw.com/charts/StockPos/000508.png?rg=NaN
000509,广发钱袋子货币A,https://j6.dfcfw.com/charts/StockPos/000509.png?rg=NaN
000511,国泰国策驱动灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000511.png?rg=NaN
000512,国泰沪深300指数增强A,https://j6.dfcfw.com/charts/StockPos/000512.png?rg=NaN
000513,富国高端制造行业股票A,https://j6.dfcfw.com/charts/StockPos/000513.png?rg=NaN
000514,富国高端制造行业股票A(后端),https://j6.dfcfw.com/charts/StockPos/000514.png?rg=NaN
000516,富国祥利一年期定期开放债券型A,https://j6.dfcfw.com/charts/StockPos/000516.png?rg=NaN
000517,富国祥利一年期定期开放债券型C,https://j6.dfcfw.com/charts/StockPos/000517.png?rg=NaN
000520,上银新兴价值成长混合A,https://j6.dfcfw.com/charts/StockPos/000520.png?rg=NaN
000521,诺安瑞鑫定开债券,https://j6.dfcfw.com/charts/StockPos/000521.png?rg=NaN
000522,华润元大信息传媒科技混合A,https://j6.dfcfw.com/charts/StockPos/000522.png?rg=NaN
000523,国投瑞银医疗保健混合A,https://j6.dfcfw.com/charts/StockPos/000523.png?rg=NaN
000524,摩根民生需求股票A,https://j6.dfcfw.com/charts/StockPos/000524.png?rg=NaN
000526,国泰浓益灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000526.png?rg=NaN
000527,南方新优享灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000527.png?rg=NaN
000528,工银薪金货币A,https://j6.dfcfw.com/charts/StockPos/000528.png?rg=NaN
000529,广发竞争优势混合A,https://j6.dfcfw.com/charts/StockPos/000529.png?rg=NaN
000530,招商丰盛稳定增长混合A,https://j6.dfcfw.com/charts/StockPos/000530.png?rg=NaN
000531,东吴阿尔法灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000531.png?rg=NaN
000532,景顺长城优势企业混合A,https://j6.dfcfw.com/charts/StockPos/000532.png?rg=NaN
000533,永赢货币A,https://j6.dfcfw.com/charts/StockPos/000533.png?rg=NaN
000534,长盛高端装备混合A,https://j6.dfcfw.com/charts/StockPos/000534.png?rg=NaN
000535,长盛航天海工混合A,https://j6.dfcfw.com/charts/StockPos/000535.png?rg=NaN
000536,前海开源可转债债券A,https://j6.dfcfw.com/charts/StockPos/000536.png?rg=NaN
000538,诺安优势行业混合A,https://j6.dfcfw.com/charts/StockPos/000538.png?rg=NaN
000539,中银活期宝货币A,https://j6.dfcfw.com/charts/StockPos/000539.png?rg=NaN
000540,国金金腾通货币A,https://j6.dfcfw.com/charts/StockPos/000540.png?rg=NaN
000541,华商创新成长混合发起式A,https://j6.dfcfw.com/charts/StockPos/000541.png?rg=NaN
000542,上银慧财宝货币A,https://j6.dfcfw.com/charts/StockPos/000542.png?rg=NaN
000543,上银慧财宝货币B,https://j6.dfcfw.com/charts/StockPos/000543.png?rg=NaN
000545,中邮核心竞争力灵活配置混合,https://j6.dfcfw.com/charts/StockPos/000545.png?rg=NaN
000546,兴业定开债A,https://j6.dfcfw.com/charts/StockPos/000546.png?rg=NaN
000547,建信健康民生混合A,https://j6.dfcfw.com/charts/StockPos/000547.png?rg=NaN
000548,鹏华聚财通货币,https://j6.dfcfw.com/charts/StockPos/000548.png?rg=NaN
000549,华安大国新经济股票A,https://j6.dfcfw.com/charts/StockPos/000549.png?rg=NaN
000550,广发新动力混合A,https://j6.dfcfw.com/charts/StockPos/000550.png?rg=NaN
000551,中信保诚幸福消费混合A,https://j6.dfcfw.com/charts/StockPos/000551.png?rg=NaN
000552,中加纯债一年A,https://j6.dfcfw.com/charts/StockPos/000552.png?rg=NaN
000553,中加纯债一年C,https://j6.dfcfw.com/charts/StockPos/000553.png?rg=NaN
000554,南方中国梦灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000554.png?rg=NaN
000556,国投瑞银新机遇灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000556.png?rg=NaN
000557,国投瑞银新机遇灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/000557.png?rg=NaN
000559,诺安天天宝A,https://j6.dfcfw.com/charts/StockPos/000559.png?rg=NaN
000560,诺安天天宝E,https://j6.dfcfw.com/charts/StockPos/000560.png?rg=NaN
000561,南方启元债券A,https://j6.dfcfw.com/charts/StockPos/000561.png?rg=NaN
000562,南方启元债券C,https://j6.dfcfw.com/charts/StockPos/000562.png?rg=NaN
000563,南方通利债券A,https://j6.dfcfw.com/charts/StockPos/000563.png?rg=NaN
000564,南方通利债券C,https://j6.dfcfw.com/charts/StockPos/000564.png?rg=NaN
000565,富国医疗保健行业混合A(后端),https://j6.dfcfw.com/charts/StockPos/000565.png?rg=NaN
000566,华泰柏瑞创新升级混合A,https://j6.dfcfw.com/charts/StockPos/000566.png?rg=NaN
000567,广发聚祥灵活混合,https://j6.dfcfw.com/charts/StockPos/000567.png?rg=NaN
000569,鹏华增值宝货币,https://j6.dfcfw.com/charts/StockPos/000569.png?rg=NaN
000572,中银多策略混合A,https://j6.dfcfw.com/charts/StockPos/000572.png?rg=NaN
000573,天弘通利混合A,https://j6.dfcfw.com/charts/StockPos/000573.png?rg=NaN
000574,宝盈新价值混合A,https://j6.dfcfw.com/charts/StockPos/000574.png?rg=NaN
000575,兴全添利宝货币,https://j6.dfcfw.com/charts/StockPos/000575.png?rg=NaN
000576,中邮货币A,https://j6.dfcfw.com/charts/StockPos/000576.png?rg=NaN
000577,安信价值精选股票A,https://j6.dfcfw.com/charts/StockPos/000577.png?rg=NaN
000578,鑫元恒鑫收益增强债券型发起式A,https://j6.dfcfw.com/charts/StockPos/000578.png?rg=NaN
000579,鑫元恒鑫收益增强债券型发起式C,https://j6.dfcfw.com/charts/StockPos/000579.png?rg=NaN
000580,中邮货币B,https://j6.dfcfw.com/charts/StockPos/000580.png?rg=NaN
000581,嘉实活钱包货币A,https://j6.dfcfw.com/charts/StockPos/000581.png?rg=NaN
000582,富国信用债债券A/B(后端),https://j6.dfcfw.com/charts/StockPos/000582.png?rg=NaN
000583,江信聚福定开债,https://j6.dfcfw.com/charts/StockPos/000583.png?rg=NaN
000584,新华鑫益灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/000584.png?rg=NaN
000585,嘉实对冲套利定期混合A,https://j6.dfcfw.com/charts/StockPos/000585.png?rg=NaN
000586,景顺长城中小创精选股票A,https://j6.dfcfw.com/charts/StockPos/000586.png?rg=NaN
000587,大成灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000587.png?rg=NaN
000588,招商招钱宝货币A,https://j6.dfcfw.com/charts/StockPos/000588.png?rg=NaN
000589,光大保德信银发商机混合A,https://j6.dfcfw.com/charts/StockPos/000589.png?rg=NaN
000590,华安新活力灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000590.png?rg=NaN
000591,中银健康生活混合,https://j6.dfcfw.com/charts/StockPos/000591.png?rg=NaN
000592,建信改革红利股票A,https://j6.dfcfw.com/charts/StockPos/000592.png?rg=NaN
000593,易方达标普消费品指数美元现汇A,https://j6.dfcfw.com/charts/StockPos/000593.png?rg=NaN
000594,大摩进取优选股票,https://j6.dfcfw.com/charts/StockPos/000594.png?rg=NaN
000595,嘉实泰和混合,https://j6.dfcfw.com/charts/StockPos/000595.png?rg=NaN
000596,前海开源中证军工指数A,https://j6.dfcfw.com/charts/StockPos/000596.png?rg=NaN
000597,中海积极收益混合,https://j6.dfcfw.com/charts/StockPos/000597.png?rg=NaN
000598,长盛生态环境混合,https://j6.dfcfw.com/charts/StockPos/000598.png?rg=NaN
000599,中信保诚薪金宝货币A,https://j6.dfcfw.com/charts/StockPos/000599.png?rg=NaN
000600,汇添富和聚宝货币A,https://j6.dfcfw.com/charts/StockPos/000600.png?rg=NaN
000601,华宝创新优选混合,https://j6.dfcfw.com/charts/StockPos/000601.png?rg=NaN
000602,富国安益货币A,https://j6.dfcfw.com/charts/StockPos/000602.png?rg=NaN
000603,易方达创新驱动灵活配置混合,https://j6.dfcfw.com/charts/StockPos/000603.png?rg=NaN
000604,银华多利宝货币A,https://j6.dfcfw.com/charts/StockPos/000604.png?rg=NaN
000605,银华多利宝货币B,https://j6.dfcfw.com/charts/StockPos/000605.png?rg=NaN
000606,天弘优选债券A,https://j6.dfcfw.com/charts/StockPos/000606.png?rg=NaN
000607,招商招钱宝货币B,https://j6.dfcfw.com/charts/StockPos/000607.png?rg=NaN
000609,华商新量化混合A,https://j6.dfcfw.com/charts/StockPos/000609.png?rg=NaN
000612,华宝生态中国混合A,https://j6.dfcfw.com/charts/StockPos/000612.png?rg=NaN
000613,国寿安保沪深300ETF联接A,https://j6.dfcfw.com/charts/StockPos/000613.png?rg=NaN
000614,华安德国(DAX)联接(QDII)A,https://j6.dfcfw.com/charts/StockPos/000614.png?rg=NaN
000615,长城工资宝货币A,https://j6.dfcfw.com/charts/StockPos/000615.png?rg=NaN
000618,嘉实薪金宝货币A,https://j6.dfcfw.com/charts/StockPos/000618.png?rg=NaN
000619,东方红产业升级混合,https://j6.dfcfw.com/charts/StockPos/000619.png?rg=NaN
000620,易方达现金增利货币A,https://j6.dfcfw.com/charts/StockPos/000620.png?rg=NaN
000621,易方达现金增利货币B,https://j6.dfcfw.com/charts/StockPos/000621.png?rg=NaN
000625,诺安天天宝B,https://j6.dfcfw.com/charts/StockPos/000625.png?rg=NaN
000626,大成丰财宝货币A,https://j6.dfcfw.com/charts/StockPos/000626.png?rg=NaN
000627,大成丰财宝货币B,https://j6.dfcfw.com/charts/StockPos/000627.png?rg=NaN
000628,大成高鑫股票A,https://j6.dfcfw.com/charts/StockPos/000628.png?rg=NaN
000634,富国天盛灵活配置基金,https://j6.dfcfw.com/charts/StockPos/000634.png?rg=NaN
000635,富国天盛灵活配置基金(后端),https://j6.dfcfw.com/charts/StockPos/000635.png?rg=NaN
000638,富国富钱包货币A,https://j6.dfcfw.com/charts/StockPos/000638.png?rg=NaN
000639,宝盈祥瑞混合A,https://j6.dfcfw.com/charts/StockPos/000639.png?rg=NaN
000640,诺安理财宝货币A,https://j6.dfcfw.com/charts/StockPos/000640.png?rg=NaN
000641,诺安理财宝货币B,https://j6.dfcfw.com/charts/StockPos/000641.png?rg=NaN
000642,汇添富货币C,https://j6.dfcfw.com/charts/StockPos/000642.png?rg=NaN
000644,招商招金宝货币A,https://j6.dfcfw.com/charts/StockPos/000644.png?rg=NaN
000645,华夏薪金宝货币,https://j6.dfcfw.com/charts/StockPos/000645.png?rg=NaN
000646,华润元大量化优选混合A,https://j6.dfcfw.com/charts/StockPos/000646.png?rg=NaN
000647,易方达财富快线货币A,https://j6.dfcfw.com/charts/StockPos/000647.png?rg=NaN
000648,易方达财富快线货币B,https://j6.dfcfw.com/charts/StockPos/000648.png?rg=NaN
000649,长城久鑫混合A,https://j6.dfcfw.com/charts/StockPos/000649.png?rg=NaN
000650,汇添富货币D,https://j6.dfcfw.com/charts/StockPos/000650.png?rg=NaN
000651,招商招金宝货币B,https://j6.dfcfw.com/charts/StockPos/000651.png?rg=NaN
000652,博时裕隆灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000652.png?rg=NaN
000654,华商新锐产业混合,https://j6.dfcfw.com/charts/StockPos/000654.png?rg=NaN
000655,鑫元稳利债券,https://j6.dfcfw.com/charts/StockPos/000655.png?rg=NaN
000656,前海开源沪深300指数A,https://j6.dfcfw.com/charts/StockPos/000656.png?rg=NaN
000657,银华活钱宝货币A,https://j6.dfcfw.com/charts/StockPos/000657.png?rg=NaN
000658,银华活钱宝货币B,https://j6.dfcfw.com/charts/StockPos/000658.png?rg=NaN
000659,银华活钱宝货币C,https://j6.dfcfw.com/charts/StockPos/000659.png?rg=NaN
000660,银华活钱宝货币D,https://j6.dfcfw.com/charts/StockPos/000660.png?rg=NaN
000661,银华活钱宝货币E,https://j6.dfcfw.com/charts/StockPos/000661.png?rg=NaN
000662,银华活钱宝货币F,https://j6.dfcfw.com/charts/StockPos/000662.png?rg=NaN
000663,国投瑞银美丽中国混合A,https://j6.dfcfw.com/charts/StockPos/000663.png?rg=NaN
000664,国联安通盈混合A,https://j6.dfcfw.com/charts/StockPos/000664.png?rg=NaN
000665,博时现金收益货币B,https://j6.dfcfw.com/charts/StockPos/000665.png?rg=NaN
000667,工银绝对收益混合发起A,https://j6.dfcfw.com/charts/StockPos/000667.png?rg=NaN
000668,国寿安保尊享债券A,https://j6.dfcfw.com/charts/StockPos/000668.png?rg=NaN
000669,国寿安保尊享债券C,https://j6.dfcfw.com/charts/StockPos/000669.png?rg=NaN
000672,工银绝对收益混合发起B,https://j6.dfcfw.com/charts/StockPos/000672.png?rg=NaN
000673,融通四季添利债券(LOF)C,https://j6.dfcfw.com/charts/StockPos/000673.png?rg=NaN
000674,中海中短债债券A,https://j6.dfcfw.com/charts/StockPos/000674.png?rg=NaN
000677,工银现金货币A,https://j6.dfcfw.com/charts/StockPos/000677.png?rg=NaN
000678,华宝现金宝货币E,https://j6.dfcfw.com/charts/StockPos/000678.png?rg=NaN
000679,招商丰利灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/000679.png?rg=NaN
000681,信澳慧管家货币A,https://j6.dfcfw.com/charts/StockPos/000681.png?rg=NaN
000682,信澳慧管家货币C,https://j6.dfcfw.com/charts/StockPos/000682.png?rg=NaN
000683,信澳慧管家货币E,https://j6.dfcfw.com/charts/StockPos/000683.png?rg=NaN
000684,长盛养老健康混合A,https://j6.dfcfw.com/charts/StockPos/000684.png?rg=NaN
000686,建信嘉薪宝货币A,https://j6.dfcfw.com/charts/StockPos/000686.png?rg=NaN
000687,南方薪金宝货币A,https://j6.dfcfw.com/charts/StockPos/000687.png?rg=NaN
000688,景顺长城研究精选股票A,https://j6.dfcfw.com/charts/StockPos/000688.png?rg=NaN
000689,前海开源新经济混合A,https://j6.dfcfw.com/charts/StockPos/000689.png?rg=NaN
000690,前海开源大海洋混合,https://j6.dfcfw.com/charts/StockPos/000690.png?rg=NaN
000692,汇添富双利债券C,https://j6.dfcfw.com/charts/StockPos/000692.png?rg=NaN
000693,建信现金添利货币A,https://j6.dfcfw.com/charts/StockPos/000693.png?rg=NaN
000694,鑫元鸿利A,https://j6.dfcfw.com/charts/StockPos/000694.png?rg=NaN
000696,汇添富环保行业股票,https://j6.dfcfw.com/charts/StockPos/000696.png?rg=NaN
000697,汇添富移动互联股票A,https://j6.dfcfw.com/charts/StockPos/000697.png?rg=NaN
000698,宝盈科技30混合,https://j6.dfcfw.com/charts/StockPos/000698.png?rg=NaN
000699,中银薪钱包货币,https://j6.dfcfw.com/charts/StockPos/000699.png?rg=NaN
000700,宏利货币B,https://j6.dfcfw.com/charts/StockPos/000700.png?rg=NaN
000701,景顺长城景丰货币A,https://j6.dfcfw.com/charts/StockPos/000701.png?rg=NaN
000704,易方达天天增利货币A,https://j6.dfcfw.com/charts/StockPos/000704.png?rg=NaN
000705,易方达天天增利货币B,https://j6.dfcfw.com/charts/StockPos/000705.png?rg=NaN
000706,中邮多策略灵活配置混合,https://j6.dfcfw.com/charts/StockPos/000706.png?rg=NaN
000707,景顺长城景丰货币B,https://j6.dfcfw.com/charts/StockPos/000707.png?rg=NaN
000709,华安汇财通货币,https://j6.dfcfw.com/charts/StockPos/000709.png?rg=NaN
000710,交银现金宝货币A,https://j6.dfcfw.com/charts/StockPos/000710.png?rg=NaN
000711,嘉实医疗保健股票,https://j6.dfcfw.com/charts/StockPos/000711.png?rg=NaN
